MeetID,MeetPath,Date,MeetCountry,MeetState,MeetTown,MeetName
4111,nsf/923,22/12/2006,Norway,,Varhol,Seriestevne
4112,nsf/924,27/12/2006,Norway,,,Klubbstevne
4113,nsf/925,25/11/2006,Norway,,Grubhei,Klubbstevne
4114,nsf/927,13/01/2007,Norway,,Melhus,Midt-norsk
4115,nsf/928,13/01/2007,Norway,,Sande,Seriestevne
4116,nsf/929,16/01/2007,Norway,,Fræna,Seriestevne
4117,nsf/93,23/09/2000,Norway,,Sande,Kretsstevne
4118,nsf/930,20/01/2007,Norway,,Frogner,KM benkpress
4119,nsf/931,20/01/2007,Norway,,Frogner,KM
4120,nsf/932,20/01/2007,Norway,,Brumunddal,Klubbmesterskap
4121,nsf/933,20/01/2007,Norway,,Ganddal,Seriestevne
4122,nsf/934,27/01/2007,Norway,,,Åpent stevne
4123,nsf/935,30/01/2007,Norway,,Halden,Klubbmesterskap
4124,nsf/936,09/02/2007,Norway,,Hommersåk,Klubbstevne
4125,nsf/937,10/02/2007,Norway,,Sande,KM
4126,nsf/938,10/02/2007,Norway,,,Klubbstevne
4127,nsf/939,14/02/2007,Norway,,Sandnes,Lagserie
4128,nsf/94,30/09/2000,Norway,,Kristiansand,Regionsmesterskap
4129,nsf/940,17/02/2007,Norway,,Steinkjer,Klubbstevne
4130,nsf/941,20/02/2007,Norway,,Lørenskoghallen,Seriestevne
4131,nsf/942,20/02/2007,Norway,,Halden,Klubbmesterskap
4132,nsf/943,21/02/2007,Norway,,Brumunddal,Klubbstevne
4133,nsf/944,24/02/2007,Norway,,Spikkestad,Kretsstevne
4134,nsf/945,24/02/2007,Norway,,Rana,Klubbstevne
4135,nsf/946,27/02/2007,Norway,,Alta,Seriestevne
4136,nsf/947,28/02/2007,Norway,,Melhus,Klubbmesterskap
4137,nsf/949,08/03/2007,Norway,,Fræna,Klubbmesterskap
4138,nsf/95,14/10/2000,Norway,,Skogn,Regionsmesterskap
4139,nsf/950,17/03/2007,Norway,,Ørskog,KM
4140,nsf/951,17/03/2007,Norway,,Røros,Klubbstevne
4141,nsf/952,23/03/2007,Norway,,Rana,Klubbstevne
4142,nsf/953,24/03/2007,Norway,,Sande,Benk-cup
4143,nsf/954,24/03/2007,Norway,,Bergen,KM
4144,nsf/955,26/03/2007,Norway,,Frogner,Seriestevne
4145,nsf/956,28/03/2007,Norway,,Brumunddal,Seriestevne
4146,nsf/957,31/03/2007,Norway,,Ganddal,Seriestevne
4147,nsf/958,06/04/2007,Norway,,Varhol,Åpent stevne
4148,nsf/959,09/04/2007,Norway,,Fræna,Klubbstevne
4149,nsf/96,14/10/2000,Norway,,Stavanger,Klubbmesterskap
4150,nsf/960,11/04/2007,Norway,,Askim,Seriestevne
4151,nsf/961,13/04/2007,Norway,,Melhus,Klubbmesterskap
4152,nsf/962,14/04/2007,Norway,,Steinkjer,Klubbstevne
4153,nsf/963,14/04/2007,Norway,,Haukelandshallen,Åpent stevne
4154,nsf/964,21/04/2007,Norway,,Fræna,Åpent stevne
4155,nsf/966,21/04/2007,Norway,,Sande,Seriestevne
4156,nsf/967,21/04/2007,Norway,,Trondheim,Klubbstevne
4157,nsf/968,23/04/2007,Norway,,Alta,Serietevne
4158,nsf/969,23/04/2007,Norway,,Gressvik,Seriestevne
4159,nsf/970,24/04/2007,Norway,,Lørenskoghallen,Seriestevne
4160,nsf/971,26/04/2007,Norway,,Halden,Seriestevne
4161,nsf/972,28/04/2007,Norway,,Spikkestad,Seriestevne
4162,nsf/973,28/04/2007,Norway,,Hommersåk,Klubbstevne
4163,nsf/974,28/04/2007,Norway,,Grubhei,Klubbstevne
4164,nsf/975,28/04/2007,Norway,,Brumunddal,KM benkpress
4165,nsf/977,11/05/2007,Norway,,Fræna,Klubbstevne
4166,nsf/979,12/05/2007,Norway,,Varhol,Åpent stevne
4167,nsf/98,21/10/2000,Norway,,Hammerfest,Regionsmesterskap
4168,nsf/980,16/05/2007,Norway,,Førde,Åpent stevne
4169,nsf/981,19/05/2007,Norway,,Grubbhei,Seriestevne
4170,nsf/982,19/05/2007,Norway,,Ulefoss,Seriestevne/Benk-cup
4171,nsf/983,19/05/2007,Norway,,Brumunddal,Seriestevne
4172,nsf/984,21/05/2007,Norway,,Frogner,Seriestevne
4173,nsf/986,02/06/2007,Norway,,Brumunddal,Nasjonalt Ung og Jr
4174,nsf/987,06/06/2007,Norway,,Oslo,Seriestevne
4175,nsf/988,09/06/2007,Norway,,Hommersåk,RM
4176,nsf/989,09/06/2007,Norway,,Spikkestad,Åpent stevne
4177,nsf/99,21/10/2000,Norway,,Spikkestad,Kretsmesterskap for lag
4178,nsf/990,11/06/2007,Norway,,Bergen,Åpent stevne
4179,nsf/992,14/06/2007,Norway,,,EM Funksjonshemmede
4180,nsf/994,20/06/2007,Norway,,Askim,Seriestevne
4181,nsf/995,16/06/2007,Norway,,Grubhei,KM Benkpress
4182,nsf/996,12/06/2007,Norway,,Fræna,Klubbstevne
4183,nsf/997,16/06/2007,Norway,,Sande,Klubbmesterskap
4184,nsf/998,28/04/2007,Norway,,Odderneshallen,Klubbmesterskap
4185,nsf/999,19/05/2007,Norway,,Borås AK,Seriestevne
4186,nzpf/0301,15/02/2003,New Zealand,WKO,Te Awamutu,Waikato/BOP Icebreaker
4187,nzpf/0501,17/09/2005,New Zealand,WGN,Wellington,New Zealand Bench Press Champs
4188,nzpf/0601,01/01/2006,New Zealand,NTL,Kerikeri,Northland Powerlifting Championships
4189,nzpf/0701,01/07/2007,New Zealand,AKL,Auckland,Auckland Benchpress Champs
4190,nzpf/0702,24/02/2007,New Zealand,NTL,Kerikeri,Qualifying contest
4191,nzpf/0703,24/02/2007,New Zealand,WGN,Wellington,Powerhouse Novice Competition
4192,nzpf/0704,10/03/2007,New Zealand,OTA,Dunedin,Otago Powerlifting Club Lift
4193,nzpf/0705,28/04/2007,New Zealand,OTA,Dunedin,Otago Champs
4194,nzpf/0706,01/01/2007,New Zealand,,,Central Districts Powerlifting Championships
4195,nzpf/0707,21/04/2007,New Zealand,CAN,Timaru,New Zealand International Bench Press Selection
4196,nzpf/0708,12/05/2007,New Zealand,NTL,Dargaville,Northland Bench Press Championships
4197,nzpf/0709,27/10/2007,New Zealand,,,New Zealand Bench Press Champs
4198,nzpf/0710,06/09/2007,New Zealand,WKO,Hamilton,WBOP Benchpress Champs
4199,nzpf/0711,10/03/2007,New Zealand,CAN,Ashburton,Canterbury Bench Press Champs
4200,nzpf/0712,07/04/2007,New Zealand,CAN,Christchurch,Canterbury 3 lift
4201,nzpf/0713,28/04/2007,New Zealand,BOP,Tauranga,WBOP Champs
4202,nzpf/0714,01/01/2007,New Zealand,,,South Island Championships
4203,nzpf/0801,01/07/2008,New Zealand,AKL,Auckland,Auckland Benchpress Champs
4204,nzpf/0802,03/05/2008,New Zealand,OTA,Dunedin,Otago Powerlifting Championships
4205,nzpf/0803,17/05/2008,New Zealand,WKO,Hamilton,Waikato/BOP Benchpress Champs
4206,nzpf/0804,26/04/2008,New Zealand,BOP,Tauranga,Waikato/BOP Champs
4207,nzpf/0805,21/06/2008,New Zealand,BOP,Tauranga,North Island Champs
4208,nzpf/0806,14/06/2008,New Zealand,OTA,Dunedin,South Island Powerlifting Championships
4209,nzpf/0807,03/05/2008,New Zealand,OTA,Dunedin,Otago Powerlifting & Olympic Lifting Championships
4210,nzpf/0808,17/05/2008,New Zealand,NTL,Kerikeri,Northland Bench Press Championships
4211,nzpf/0809,29/03/2008,New Zealand,NTL,Dargaville,Northland Powerlifting Championships
4212,nzpf/0810,01/01/2008,New Zealand,,,Central Districts Benchpress Championship
4213,nzpf/0811,26/04/2008,New Zealand,,,Central Districts Championships
4214,nzpf/0812,01/01/2008,New Zealand,CAN,,Canterbury Powerlifting Championships
4215,nzpf/0901,01/05/2009,New Zealand,AKL,Auckland,Auckland 3-Lift Championships
4216,nzpf/0902,01/06/2009,New Zealand,AKL,Auckland,Auckland/North Island Bench Champs
4217,nzpf/0903,04/07/2009,New Zealand,OTA,Dunedin,Otago Southland Special Olympian Qualifier
4218,nzpf/0904,02/05/2009,New Zealand,OTA,Dunedin,Otago Powerlifting Championships
4219,nzpf/0905,23/03/2009,New Zealand,NTL,Kerikeri,Northland Powerlifting Championships
4220,nzpf/0906,17/10/2009,New Zealand,CAN,Christchurch,National Bench Press Championship
4221,nzpf/1001,07/03/2010,New Zealand,AKL,Auckland,Auckland Novice Champs
4222,nzpf/1002,01/05/2010,New Zealand,AKL,Auckland,Auckland 3-Lift Championships
4223,nzpf/1003,03/07/2010,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4224,nzpf/1004,25/07/2010,New Zealand,AKL,Auckland,Auckland Novice Championships
4225,nzpf/1005,28/08/2010,New Zealand,AKL,Auckland,Auckland University Novice Championship
4226,nzpf/1006,10/11/2010,New Zealand,WKO,,WBOP Novice Contest
4227,nzpf/1007,03/07/2010,New Zealand,OTA,Dunedin,Special Olympian Otago Championships
4228,nzpf/1008,13/11/2010,New Zealand,OTA,Dunedin,OAWLA Push-n-Pull
4229,nzpf/1009,18/09/2010,New Zealand,OTA,Dunedin,Otago Amateur Weightlifting Association Club Bench Press
4230,nzpf/1010,17/07/2010,New Zealand,OTA,Dunedin,Otago Amateur Weightlifting Association Club Bench Press
4231,nzpf/1011,15/05/2010,New Zealand,BOP,Tauranga,WBOP 3 Lift Championship
4232,nzpf/1012,20/03/2010,New Zealand,CAN,Canterbury,Canterbury Bench Press Championship
4233,nzpf/1013,16/10/2010,New Zealand,NTL,Whangarei,National Bench Press Championships
4234,nzpf/1101,05/03/2011,New Zealand,AKL,Auckland,Auckland 3-Lift Novice Championship
4235,nzpf/1102,06/05/2011,New Zealand,AKL,Auckland,Auckland Powerlifting Championships
4236,nzpf/1103,02/07/2011,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4237,nzpf/1104,23/07/2011,New Zealand,AKL,Auckland,Auckland 3-Lift & Benchpress Novice Competition
4238,nzpf/1105,05/11/2011,New Zealand,AKL,Auckland,Auckland 3-Lift Novice Competition
4239,nzpf/1107,05/02/2011,New Zealand,BOP,Mt Mauganui,2011 Ice Breaker
4240,nzpf/1108,18/09/2011,New Zealand,WKO,Te Awamutu,Push Pull
4241,nzpf/1109,28/05/2011,New Zealand,WKO,Hamilton,WBOP Benchpress Champs
4242,nzpf/1110,16/04/2011,New Zealand,BOP,Tauranga,WBOP Champs
4243,nzpf/1111,02/07/2011,New Zealand,OTA,Dunedin,Otago Special Olympic Powerlifting Championships
4244,nzpf/1112,09/07/2011,New Zealand,OTA,Dunedin,Otago Weightlifting Club Bench Press -Special Olympic Athletes
4245,nzpf/1113,03/09/2011,New Zealand,OTA,Dunedin,Otago Weightlifting Club Bench Press -Special Olympic Athletes
4246,nzpf/1114,07/03/2011,New Zealand,OTA,Dunedin,Otago Powerlifting & Bench Press Championships
4247,nzpf/1115,19/11/2011,New Zealand,STL,Balclutha,Southern Weightlifting Push-n-Pull
4248,nzpf/1116,09/07/2011,New Zealand,OTA,Dunedin,Otago Amateur Weightlifting Association Bench Press Competition
4249,nzpf/1117,29/01/2011,New Zealand,OTA,Dunedin,Otago Amateur Weightlifting Association Club Novice Bench Press
4250,nzpf/1118,12/02/2011,New Zealand,STL,Invercargill,Invercargill City Powerlifting 3 lift
4251,nzpf/1119,03/09/2011,New Zealand,OTA,Dunedin,Club Bench Press
4252,nzpf/1120,19/03/2011,New Zealand,OTA,Dunedin,Club 3 Lift
4253,nzpf/1121,29/10/2011,New Zealand,OTA,Dunedin,National Bench Press Championships
4254,nzpf/1201,03/03/2012,New Zealand,AKL,Auckland,Auckland Raw Novice 3-Lift Competition
4255,nzpf/1202,31/03/2012,New Zealand,AKL,Auckland,Auckland 3-Lift Powerlifting Championships
4256,nzpf/1203,23/06/2012,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4257,nzpf/1204,14/07/2012,New Zealand,AKL,Auckland,South Auckland Novice Competition
4258,nzpf/1205,17/11/2012,New Zealand,AKL,Auckland,South Auckland Novice 3- Lift & Benchpress Competition
4259,nzpf/1206,03/11/2012,New Zealand,BOP,Taurange,2012 Classic Cup
4260,nzpf/1207,27/02/2012,New Zealand,BOP,Tauranga,2012 Icebreaker
4261,nzpf/1208,15/04/2012,New Zealand,BOP,Tauranga,WBOP Champs
4262,nzpf/1209,12/05/2012,New Zealand,BOP,Hamilton,Waikato/BOP Benchpress Champs
4263,nzpf/1210,22/09/2012,New Zealand,WKO,,WBOP Classic Champs
4264,nzpf/1211,07/07/2012,New Zealand,OTA,Dunedin,Southern Weightlifting Special Olympic Powerlifting Championships
4265,nzpf/1212,01/12/2012,New Zealand,OTA,Dunedin,Special Olympics Regional Summer Games
4266,nzpf/1213,14/04/2012,New Zealand,OTA,Dunedin,Southern Weightlifting Provincial Championships
4267,nzpf/1214,04/02/2012,New Zealand,OTA,Dunedin,New Zealand Masters Games
4268,nzpf/1215,08/09/2012,New Zealand,OTA,Dunedin,Southern Weightlifting Gym Challenge
4269,nzpf/1216,04/02/2012,New Zealand,OTA,Dunedin,Southern Weightlifting Club Lift
4270,nzpf/1217,27/10/2012,New Zealand,WGN,Wellington,National Bench Press Championship
4271,nzpf/1301,02/03/2013,New Zealand,AKL,Auckland,Auckland 3-Lift Novice Powerlifting Competition
4272,nzpf/1302,13/04/2013,New Zealand,AKL,Auckland,Auckland 3-Lift Powerlifting Championships
4273,nzpf/1303,08/06/2013,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4274,nzpf/1304,31/08/2013,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting & Benchpress Competition
4275,nzpf/1305,16/02/2013,New Zealand,BOP,Tauranga,2013 Ice Breaker and Benchpress Contest
4276,nzpf/1306,18/05/2013,New Zealand,BOP,Tauranga,2013 Waikato BOP Benchpress Champs
4277,nzpf/1307,20/04/2013,New Zealand,BOP,Tauranga,2013 Waikato/BOP Powerlifting Champs
4278,nzpf/1308,13/10/2013,New Zealand,WKO,Te Awamutu,2013 W/BOP Powerlifting Classic Cup
4279,nzpf/1309,07/06/2013,New Zealand,OTA,Dunedin,2013 Southern Weightlifting Special Olympic Provincial Powerlifting Championships
4280,nzpf/1310,27/04/2013,New Zealand,OTA,Dunedin,2013 Southern Weightlifting Provincial Powerlifting Championships
4281,nzpf/1311,27/04/2013,New Zealand,OTA,Dunedin,2013 Southern Weightlifting Provincial Bench Press Championships
4282,nzpf/1312,31/08/2013,New Zealand,OTA,Dunedin,Southern Weightlifting Club Lift
4283,nzpf/1313,09/03/2013,New Zealand,OTA,Dunedin,Southern Weightlifting Club Classic Lift
4284,nzpf/1314,09/03/2013,New Zealand,CAN,Christchurch,New Zealand Bench Press Championships
4285,nzpf/1401,01/03/2014,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting & Benchpress Competition
4286,nzpf/1402,05/04/2014,New Zealand,AKL,Auckland,Auckland Powerlifting Championships
4287,nzpf/1403,24/05/2014,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4288,nzpf/1404,26/06/2014,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting & Benchpress Novice Competition
4289,nzpf/1405,08/11/2014,New Zealand,AKL,Auckland,Auckland 3-Lift & Benchpress Novice Competition
4290,nzpf/1406,11/11/2014,New Zealand,WKO,Te Awamutu,WBOP Classic Cup
4291,nzpf/1407,15/02/2014,New Zealand,BOP,Mount Maunganui,WBOP Ice Breaker
4292,nzpf/1408,20/05/2014,New Zealand,WKO,Hamilton,WBOP Benchpress Champs
4293,nzpf/1409,14/04/2014,New Zealand,WKO,Hamilton,WBOP Champs
4294,nzpf/1410,19/07/2014,New Zealand,WGN,Hamilton,WBOP Powerlifting Novice Comp
4295,nzpf/1411,26/04/2014,New Zealand,OTA,Dunedin,Southern Weightlifting Provincial Powerlifting Championships
4296,nzpf/1412,26/04/2014,New Zealand,OTA,Dunedin,Southern Weightlifting Provincial Bench Press Championships
4297,nzpf/1413,20/09/2014,New Zealand,OTA,Dunedin,Southern Weightlifting Club Lift
4298,nzpf/1414,08/03/2014,New Zealand,OTA,Dunedin,Southern Weightlifting Club Lift
4299,nzpf/1415,15/11/2014,New Zealand,OTA,Dunedin,Southern Weightlifting Club Lift
4300,nzpf/1416,27/09/2014,New Zealand,AKL,Auckland,New Zealand Benchpress Championships
4301,nzpf/1501,28/11/2015,New Zealand,CAN,Christchurch,Canterbury Raw Cup
4302,nzpf/1502,07/03/2015,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting & Benchpress Novice Competition
4303,nzpf/1503,11/04/2015,New Zealand,AKL,Auckland,Auckland Powerlifting Championships
4304,nzpf/1504,23/05/2014,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4305,nzpf/1505,25/07/2015,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting & Benchpress Novice Competition
4306,nzpf/1506,07/11/2015,New Zealand,AKL,Auckland,Auckland 3- Lift Powerlifting Club Competition
4307,nzpf/1507,07/11/2015,New Zealand,AKL,Auckland,Auckland Record Breakers Championships
4308,nzpf/1508,05/02/2015,New Zealand,BOP,Mt Maunganui,Icebreaker 2015
4309,nzpf/1509,20/06/2015,New Zealand,WKO,Hamilton,WBOP Powerlifting Novice Comp
4310,nzpf/1510,14/09/2015,New Zealand,BOP,Rotorua,Rotorua Novice Comp
4311,nzpf/1511,01/01/2015,New Zealand,WKO,,WBOP Classic Cup
4312,nzpf/1512,28/03/2015,New Zealand,,,WBOP Champs
4313,nzpf/1513,27/06/2015,New Zealand,OTA,Dunedin,Special Olympics Ribbon Day Special
4314,nzpf/1514,12/09/2015,New Zealand,STL,Invercargill,Special Olympics Ribbon Day Special
4315,nzpf/1515,14/11/2015,New Zealand,OTA,Dunedin,Otago Weightlifting Push/Pull
4316,nzpf/1516,14/02/2015,New Zealand,OTA,Dunedin,Southern Weightlifting Bench Press Championships
4317,nzpf/1517,22/08/2015,New Zealand,OTA,Dunedin,Otago Weightlifting Club and Novice Lift
4318,nzpf/1518,01/04/2015,New Zealand,OTA,Dunedin,Provincial Powerlifting Championships
4319,nzpf/1519,26/09/2015,New Zealand,OTA,Dunedin,National Bench Press Championships
4320,nzpf/1601,23/07/2016,New Zealand,OTA,Dunedin,Southern Powerlifting Club and Novice Bench Press Competition
4321,nzpf/1602,23/07/2016,New Zealand,OTA,Dunedin,Southern Powerlifting Club and Novice Bench Press Competition
4322,nzpf/1603,13/02/2016,New Zealand,OTA,Dunedin,Otago Weightlifting Club and Novice Lift
4323,nzpf/1604,30/04/2016,New Zealand,OTA,Dunedin,Southern Powerlifting Provincial Championships
4324,nzpf/1605,19/11/2016,New Zealand,OTA,Dunedin,Club/Novice Push-Pull
4325,nzpf/1606,17/08/2016,New Zealand,CAN,Christchurch,NZPF National Champs
4326,nzpf/1607,09/04/2016,New Zealand,CAN,Christchurch,Canterbury Powerlifting Championships
4327,nzpf/1608,06/03/2016,New Zealand,AKL,Auckland,Auckland Powerlifting Club Competition
4328,nzpf/1609,01/04/2016,New Zealand,AKL,Auckland,Auckland Powerlifting Championships
4329,nzpf/1610,23/06/2016,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4330,nzpf/1611,23/07/2016,New Zealand,AKL,Auckland,Auckland 3- Lift Club Competition
4331,nzpf/1612,05/11/2016,New Zealand,AKL,Auckland,Auckland Powerlifting Club Competition Competition
4332,nzpf/1613,06/11/2016,New Zealand,AKL,Auckland,Auckland Powerlifting Record Breakers Competition
4333,nzpf/1614,18/06/2016,New Zealand,,Whangarei,North Island 3 lift champs
4334,nzpf/1615,22/03/2016,New Zealand,WKO,,Bench Wars
4335,nzpf/1616,12/11/2016,New Zealand,WKO,Te Awamutu,Classic Cup
4336,nzpf/1617,25/06/2016,New Zealand,WKO,Te Aroha,Te Aroha Novice Comp
4337,nzpf/1618,13/02/2016,New Zealand,WKO,Taupo,Taupo Novice Comp
4338,nzpf/1619,04/09/2016,New Zealand,BOP,Rotorua,WBOP Powerlifting 3-lift Champs
4339,nzpf/1620,06/04/2016,New Zealand,WKO,Te Aroha,WBOP Benchpress Champs
4340,nzpf/1701,08/04/2017,New Zealand,CAN,Christchurch,Canterbury Provincial Bench Champs
4341,nzpf/1702,30/09/2017,New Zealand,CAN,Christchurch,Canterbury Raw Cup
4342,nzpf/1703,08/04/2017,New Zealand,CAN,Christchurch,Canterbury Raw Championships
4343,nzpf/1704,05/11/2017,New Zealand,AKL,Auckland,Auckland Powerlifting & Benchpress Club Competition
4344,nzpf/1705,07/04/2017,New Zealand,AKL,Auckland,Auckland Powerlifting Championships
4345,nzpf/1706,22/07/2017,New Zealand,AKL,Auckland,Auckland Benchpress Championships
4346,nzpf/1707,05/11/2017,New Zealand,AKL,Auckland,Auckland Powerlifting Record Breakers
4347,nzpf/1708,29/10/2017,New Zealand,AKL,Auckland,National Equipped Powerlifting Championships
4348,nzpf/1709,29/10/2017,New Zealand,AKL,Auckland,NZ Record Breakers
4349,nzpf/1710,18/02/2017,New Zealand,WKO,Te Aroha,Ice Breaker
4350,nzpf/1711,28/05/2017,New Zealand,WKO,Te Aroha,WBOP Provincial Benchpress Champs
4351,nzpf/1712,09/04/2017,New Zealand,BOP,Rotorua,WBOP 3 Lift Champs
4352,nzpf/1713,10/06/2017,New Zealand,AKL,Auckland,North Island Powerlifting Championships
4353,nzpf/1714,17/11/2017,New Zealand,WGN,Wellington,Bledisbro Powerhouse Open
4354,nzpf/1715,29/04/2017,New Zealand,OTA,Dunedin,Southern Powerlifting Provincial Championships
4355,nzpf/1716,18/11/2017,New Zealand,OTA,Dunedin,Southern Powerlifting Club and Novice Competition
4356,nzpf/1717,09/09/2017,New Zealand,STL,Queenstown,Club and Novice 3-lift
4357,nzpf/1718,11/03/2017,New Zealand,OTA,Dunedin,Southern Powerlifting Provincial Bench Press Championships
4358,nzpf/1719,22/07/2017,New Zealand,OTA,Dunedin,Club and Novice Bench Press Competition
4359,nzpf/1720,07/10/2017,New Zealand,NTL,Whangarei,New Zealand Benchpress Championships
4360,nzpf/9201,06/12/1992,New Zealand,WKO,Hamilton,Waikato Championship
4361,nzpf/9301,07/02/1993,New Zealand,MWT,Levin,Levin Bench Press Contest
4362,nzpf/9302,06/03/1993,New Zealand,NTL,Kamo,Northland Championship
4363,nzpf/9303,13/03/1993,New Zealand,OTA,Dunedin,Otago Championships
4364,nzpf/9304,14/03/1993,New Zealand,CAN,,South Island Sports Day
4365,oceaniapf/1601,30/04/2016,Australia,VIC,Melbourne,Pacific Invitational I
4366,oceaniapf/1602,05/12/2016,New Zealand,,Christchurch,Asia & Oceania Equipped Womens Powerlifting Championships 2016
4367,oceaniapf/1603,08/12/2016,New Zealand,,Christchurch,Asia & Oceania Classic Mens Powerlifting Championships 2016
4368,oceaniapf/1604,06/12/2016,New Zealand,,Christchurch,Asia & Oceania Classic Womens Powerlifting Championships 2016
4369,oceaniapf/1605,06/12/2016,New Zealand,,Christchurch,Asia & Oceania Womens Benchpress Championships 2016
4370,oceaniapf/1606,06/12/2016,New Zealand,,Christchurch,Asia & Oceania Classic Men's Benchpress Championships 2016
4371,oceaniapf/1607,05/12/2016,New Zealand,,Christchurch,Asia & Oceania Equipped Men's Powerlifting Championships 2016
4372,oceaniapf/1701,09/12/2017,Singapore,,,Oceania Championships & Pacific Invitationals
4373,pa/0301,01/03/2003,Australia,WA,Perth,WA Qualifying
4374,pa/0302,29/03/2003,Australia,TAS,Hobart,Tasmania Qualifying
4375,pa/0303,03/05/2003,Australia,WA,Perth,WA Titles
4376,pa/0304,30/06/2003,Australia,VIC,Melbourne,Con v Con
4377,pa/0305,25/10/2003,Australia,WA,Perth,WA Local Comp
4378,pa/0401,21/02/2004,Australia,VIC,Melbourne,Southern Zone Open
4379,pa/0402,26/04/2004,Australia,VIC,Melbourne,Flanders Championships
4380,pa/0403,01/07/2004,Australia,VIC,Melbourne,Sharkey-Giffin Qualifier
4381,pa/0404,17/07/2004,Australia,TAS,Launceston,Tasmanian Regional Launceston
4382,pa/0405,18/09/2004,Australia,NSW,Sydney,Wynyard Invitational
4383,pa/0406,01/01/2004,Australia,WA,Perth,WA Qualifier
4384,pa/0407,01/01/2004,Australia,WA,Perth,WA State Championships
4385,pa/0701,19/05/2007,Australia,TAS,Wynyard,Wynyard Open
4386,pa/0702,24/11/2007,Australia,TAS,Wynyard,2007 Wynyard Cup
4387,pa/0703,06/10/2007,Australia,WA,Cannington,Western Australia Open
4388,pa/0704,15/04/2007,Australia,WA,,WA Qualifier
4389,pa/0705,01/12/2007,Australia,VIC,Melbourne,2007 Victorian Extravaganza
4390,pa/0706,10/03/2007,Australia,VIC,Mildura,Victorian-South Australian PL and BP Open and Murray River Challenge
4391,pa/0707,25/08/2007,Australia,QLD,,UQ Powerlifting and Weightlifting Novice Competition
4392,pa/0708,10/02/2007,Australia,QLD,,University of Queensland Powerlifting and Weightlifting Club Inc Novice Competition
4393,pa/0709,25/08/2007,Australia,TAS,Launceston,Tasmanian Open
4394,pa/0710,02/06/2007,Australia,NSW,Singleton,Singleton Strength Triathlon and Hunter Valley Bench Comp
4395,pa/0711,28/07/2007,Australia,QLD,Brisbane,2007 Australian Open and Invitational Powerlifting Championships
4396,pa/0712,28/04/2007,Australia,NSW,Homebush,2007 National Juniors and Masters and NSW Open and Blind Championships
4397,pa/0713,09/06/2007,Australia,VIC,Broadmeadows,Battler's Open
4398,pa/0714,22/04/2007,Australia,NSW,Sydney,Bring It On Youth Bench Press Competition
4399,pa/0801,15/11/2008,Australia,TAS,Wynyard,Wynyard Open
4400,pa/0802,14/06/2008,Australia,TAS,Wynyard,Wynyard Cup
4401,pa/0803,25/10/2008,Australia,WA,Perth,2008 Wild West Challenge
4402,pa/0804,31/05/2008,Australia,SA,Whyalla,Whyalla Challenge
4403,pa/0805,29/11/2008,Australia,VIC,Colac,2008 Victorian Extravaganza
4404,pa/0806,23/08/2008,Australia,QLD,Brisbane,2008 UQ Novice Competition
4405,pa/0807,09/02/2008,Australia,QLD,,2008 QLD Masters & Juniors Competition
4406,pa/0808,28/09/2008,Australia,QLD,Townsville,2008 Townsville Open
4407,pa/0809,17/02/2008,Australia,NSW,Sydney,Sydney Open Powerlifting and Bench Press
4408,pa/0810,19/10/2008,Australia,NSW,North Sydney,Sydney Grading Competition
4409,pa/0811,14/04/2008,Australia,QLD,Townsville,2008 Suncorp Games
4410,pa/0812,11/10/2008,Australia,SA,Mannum,South Australian Open
4411,pa/0813,12/04/2008,Australia,SA,Port Pirie,South Australian Masters Games
4412,pa/0814,17/05/2008,Australia,NSW,Singleton,2008 Singleton Strength Triathlon
4413,pa/0815,30/11/2008,Australia,QLD,St. Lucia,2008 South East Challenge
4414,pa/0816,26/04/2008,Australia,QLD,Brisbane,2008 Queensland Open
4415,pa/0817,23/02/2008,Australia,SA,Port Pirie,Port Pirie Masters Come and Try Comp and Port Pirie Open
4416,pa/0818,12/04/2008,Australia,WA,Perth,Perth Open
4417,pa/0819,06/09/2008,Australia,NSW,Toronto,NSW Bench Press Open & Lake Macquarie Open
4418,pa/0820,08/03/2008,Australia,NSW,,NSW Open Juniors & Masters Bench Press and Disabled Competition
4419,pa/0821,16/02/2008,Australia,VIC,Melbourne,Melbourne Summer Bash
